PDB_ID,THSA,RHSA,LHP
1nbw-D,1349.0,0.23754,622.0
1nc7-D,2128.0,0.28941,612.0
1ne2-B,2710.0,0.27695,0.0
1nep-A,1322.0,0.19132,705.0
1nez-G,2169.0,0.28974,1295.0
1ng6-A,1906.0,0.20448,378.0
1nh1-A,2857.0,0.20661,1145.0
1nh2-B,1081.0,0.28284,991.0
1nh2-C,2217.0,0.43275,0.0
1nh2-D,2610.0,0.31884,0.0
1nig-A,2390.0,0.2875,924.0
1nij-A,3613.0,0.23196,1575.0
1njh-A,1942.0,0.29882,0.0
1njr-A,3338.0,0.26371,0.0
1nkg-A,4162.0,0.21731,643.0
1nko-A,1716.0,0.23369,720.0
1nkr-A,2463.0,0.2341,0.0
1nkz-E,2921.0,0.56554,0.0
1nkz-F,2150.0,0.5249,0.0
1nlf-A,3905.0,0.2825,0.0
1nlq-B,1314.0,0.24529,0.0
1nnf-A,2329.0,0.17224,0.0
1nnw-B,2549.0,0.23615,0.0
1nnx-A,1171.0,0.19346,374.0
1np0-B,2519.0,0.4585,1477.0
1np6-A,2885.0,0.26419,0.0
1nqk-A,3862.0,0.2464,732.0
1nqz-A,2234.0,0.25974,981.0
1nr0-A,5262.0,0.23208,890.0
1nrj-A,2316.0,0.26593,0.0
1nrj-B,2305.0,0.22422,0.0
1nsz-A,2606.0,0.18519,763.0
1nth-A,4269.0,0.25843,0.0
1ntv-A,1774.0,0.1946,767.0
1nu0-A,2287.0,0.27587,0.0
1nu7-H,3846.0,0.21053,707.0
1nul-A,2709.0,0.33186,0.0
1nuu-A,2840.0,0.2455,0.0
1nuy-A,3634.0,0.25254,0.0
1nv8-B,2953.0,0.22378,0.0
1nxm-A,2727.0,0.26722,0.0
1nxu-B,4837.0,0.2977,2015.0
1nyc-A,2058.0,0.28488,438.0
1nz0-C,1382.0,0.21284,690.0
1nzn-A,2049.0,0.24243,767.0
1o13-A,1304.0,0.20539,0.0
1o1y-A,1813.0,0.16056,0.0
1o22-A,3421.0,0.31481,1947.0
1o4w-A,2376.0,0.28554,983.0
1o50-A,2979.0,0.32718,1260.0
1o57-B,2999.0,0.22073,0.0
1o59-A,3725.0,0.25258,0.0
1o5l-A,2706.0,0.31993,1830.0
1o5u-A,1306.0,0.2346,838.0
1o65-A,3096.0,0.27837,0.0
1o66-D,3701.0,0.34205,0.0
1o69-A,4041.0,0.24475,647.0
1o6d-A,1902.0,0.23289,814.0
1o75-B,4685.0,0.23327,0.0
1o7f-A,4710.0,0.22587,937.0
1o7i-A,1017.0,0.14786,272.0
1o88-A,3124.0,0.23392,629.0
1o8x-A,1315.0,0.16758,331.0
1o98-A,3532.0,0.17584,481.0
1o9g-A,2959.0,0.25513,1411.0
1o9y-A,2545.0,0.41571,2542.0
1oa8-B,2484.0,0.29986,2199.0
1oai-A,915.0,0.21059,488.0
1oao-C,6163.0,0.2131,1372.0
1obb-A,4007.0,0.19321,0.0
1ocy-A,5390.0,0.31561,1974.0
1od3-A,1526.0,0.24389,443.0
1odf-A,2956.0,0.20305,0.0
1odm-A,3267.0,0.22223,1024.0
1oey-B,1197.0,0.21178,517.0
1oey-J,1996.0,0.26343,979.0
1of8-B,3835.0,0.25511,1349.0
1ofl-A,4918.0,0.25706,1033.0
1ofu-Y,1739.0,0.25543,1119.0
1ogo-X,4189.0,0.21108,941.0
1ogq-A,2582.0,0.18909,398.0
1oh0-B,1881.0,0.25134,1142.0
1oh2-Q,7185.0,0.38259,5954.0
1oh4-A,1858.0,0.21592,590.0
1ohu-B,1772.0,0.20358,340.0
1oi0-D,1590.0,0.24469,0.0
1oi2-A,3290.0,0.25116,0.0
1ois-A,2611.0,0.19301,448.0
1oj5-A,1797.0,0.28069,0.0
1ojh-H,2060.0,0.40195,0.0
1ok3-B,3338.0,0.20774,424.0
1okc-A,7299.0,0.46861,6689.0
1oks-A,943.0,0.21753,406.0
1olt-A,4948.0,0.25692,3043.0
1olz-B,6209.0,0.22156,0.0
1omz-B,3693.0,0.31008,0.0
1on2-B,2352.0,0.25949,1496.0
1onw-A,3909.0,0.25999,0.0
1oo0-A,2194.0,0.25043,1464.0
1oo0-B,1281.0,0.21734,728.0
1ooe-B,2699.0,0.2369,1364.0
1oq1-D,2504.0,0.2385,1105.0
1oqj-A,1454.0,0.24582,1121.0
1or4-B,2130.0,0.2377,893.0
1ors-C,5295.0,0.56564,5227.0
1oru-B,2562.0,0.27866,708.0
1osy-B,2232.0,0.30693,1574.0
1otk-A,2899.0,0.25653,1293.0
1ou8-B,2188.0,0.34139,1115.0
1ouw-B,2227.0,0.2902,0.0
1ov9-B,1701.0,0.35743,1280.0
1ow1-A,2367.0,0.25181,0.0
1ow4-B,1461.0,0.2177,503.0
1oyg-A,2751.0,0.15999,346.0
1oz2-A,3819.0,0.21974,843.0
1oz9-A,1486.0,0.1772,683.0
1ozj-B,1056.0,0.14401,559.0
1p1j-A,7654.0,0.30003,2009.0
1p1m-A,3433.0,0.21244,571.0
1p1x-B,2498.0,0.23355,778.0
1p2x-A,2577.0,0.27482,1863.0
1p32-C,2845.0,0.25477,0.0
1p35-C,3238.0,0.21229,0.0
1p3c-A,2065.0,0.23034,776.0
1p3h-D,2199.0,0.29391,631.0
1p3q-Q,1482.0,0.35875,0.0
1p4x-A,2555.0,0.17861,558.0
1p57-A,1785.0,0.2599,0.0
1p5v-B,2229.0,0.28055,0.0
1p5z-B,2710.0,0.22452,0.0
1p6o-B,2086.0,0.26052,1011.0
1p90-A,1681.0,0.24871,689.0
1p9g-A,1203.0,0.45362,1137.0
1p9h-A,3996.0,0.3688,2414.0
1p9i-A,1182.0,0.4019,571.0
1p9y-B,2307.0,0.28124,572.0
1paq-A,1889.0,0.22382,519.0
1pbj-A,2530.0,0.34065,1730.0
1pby-A,5673.0,0.23634,1117.0
1pby-B,3232.0,0.22976,1256.0
1pby-C,2221.0,0.39689,0.0
1pea-A,2524.0,0.17767,467.0
1pf5-A,2295.0,0.31089,1535.0
1pg4-B,4151.0,0.17055,0.0
1pg6-A,3881.0,0.30797,0.0
1pix-A,7956.0,0.29307,1630.0
1pjm-A,645.0,0.21864,193.0
1pjn-A,228.0,0.07466,126.0
1pkh-B,3340.0,0.29099,1859.0
1pko-A,1328.0,0.18744,0.0
1pl5-A,2793.0,0.38036,0.0
1pm4-B,1564.0,0.23198,514.0
1pmh-X,1509.0,0.17979,646.0
1pn0-D,4814.0,0.18368,0.0
1po5-A,6916.0,0.2917,3549.0
1poi-D,3115.0,0.25632,0.0
1pp0-D,2119.0,0.21993,0.0
1pp7-U,1253.0,0.18303,493.0
1ppj-I,2054.0,0.48661,0.0
1ppj-O,5317.0,0.27877,0.0
1ppj-T,3555.0,0.42166,0.0
1psr-B,1110.0,0.16752,800.0
1psw-A,3979.0,0.25732,0.0
1pu6-B,2946.0,0.27,1857.0
1puc-A,2548.0,0.28645,1439.0
1puj-A,2857.0,0.19966,0.0
1pv5-A,2636.0,0.20243,0.0
1pvg-B,3825.0,0.20889,0.0
1pvm-B,2494.0,0.2432,558.0
1pxz-B,2630.0,0.19164,0.0
1pya-A,3019.0,0.40302,0.0
1pya-F,3664.0,0.28767,0.0
1pyo-D,2553.0,0.32349,0.0
1pz4-A,1993.0,0.28867,835.0
1pzw-A,2211.0,0.35679,2039.0
1q08-A,2489.0,0.31825,1744.0
1q0p-A,2301.0,0.23588,0.0
1q0r-A,3188.0,0.25146,1623.0
1q15-C,5098.0,0.24725,1049.0
1q1f-A,1699.0,0.21401,807.0
1q2h-C,2666.0,0.44022,2374.0
1q33-A,3486.0,0.21739,645.0
1q35-A,2915.0,0.2091,0.0
1q40-D,2769.0,0.26643,0.0
1q42-A,2152.0,0.23483,709.0
1q5y-C,1193.0,0.22129,1042.0
1q5z-A,1663.0,0.20258,406.0
1q67-A,2538.0,0.28743,0.0
1q6o-B,2855.0,0.28769,1649.0
1q6z-A,6212.0,0.29802,2483.0
1q74-D,3994.0,0.30716,0.0
1q7e-A,6768.0,0.31906,0.0
1q7f-A,3424.0,0.27355,0.0
1q7l-B,2733.0,0.36189,2467.0
1q7l-C,3712.0,0.31532,1450.0
1q87-B,2859.0,0.26367,0.0
1q8b-A,1452.0,0.23901,1001.0
1q8c-A,2451.0,0.30226,811.0
1q8d-A,1727.0,0.2712,0.0
1q9u-B,2359.0,0.31887,0.0
1qam-A,2362.0,0.18203,776.0
1qaz-A,2927.0,0.1929,660.0
1qcs-A,2212.0,0.20053,0.0
1qcx-A,3130.0,0.23285,836.0
1qd1-B,3381.0,0.23288,0.0
1qd6-D,5691.0,0.47655,5182.0
1qex-A,6171.0,0.33935,1034.0
1qf8-A,2536.0,0.27304,0.0
1qfh-A,2567.0,0.20162,750.0
1qfj-C,2909.0,0.24646,0.0
1qft-B,2095.0,0.25174,1086.0
1qg8-A,2690.0,0.23039,791.0
1qgr-B,533.0,0.17539,214.0
1qhd-A,4355.0,0.23892,746.0
1qhl-A,2160.0,0.21399,843.0
1qhx-A,3095.0,0.34263,1387.0
1qi9-A,6787.0,0.29552,1329.0
1qjp-A,4427.0,0.53389,3432.0
1qkr-A,1735.0,0.17286,311.0
1qks-A,4383.0,0.21112,558.0
1qlw-A,3787.0,0.27013,1294.0
1qnr-A,2876.0,0.21859,746.0
1qo0-D,3297.0,0.27837,2335.0
1qq5-A,3812.0,0.3393,2159.0
1qqf-A,3014.0,0.25033,670.0
1qqp-1,3721.0,0.27165,0.0
1qqp-4,2780.0,0.4844,0.0
1qqr-C,2468.0,0.25719,0.0
1qr0-A,3239.0,0.24525,1307.0
1qsa-A,5661.0,0.19245,944.0
1qsm-C,3435.0,0.33237,1494.0
1qst-A,1994.0,0.21564,864.0
1quu-A,3487.0,0.21684,657.0
1qv9-A,3654.0,0.26544,708.0
1qw2-A,1757.0,0.28248,0.0
1qw9-B,4294.0,0.22159,0.0
1qwd-B,2297.0,0.25662,846.0
1qwg-A,3367.0,0.27879,1495.0
1qwo-A,3576.0,0.20572,0.0
1qwr-A,2374.0,0.17071,0.0
1qyi-A,3995.0,0.23143,494.0
1qyn-A,2494.0,0.31039,2358.0
1qys-A,979.0,0.18841,602.0
1qzg-B,2038.0,0.2394,440.0
1qzm-A,1147.0,0.19063,406.0
1qzz-A,5527.0,0.30173,3141.0
1r0d-H,1756.0,0.17632,562.0
1r0m-D,3274.0,0.21603,0.0
1r0u-A,2065.0,0.236,1240.0
1r1h-A,5446.0,0.18692,981.0
1r29-A,2496.0,0.29672,2029.0
1r44-A,2386.0,0.25686,463.0
1r45-A,1792.0,0.17227,328.0
1r4v-A,2184.0,0.25398,426.0
1r4x-A,3092.0,0.20576,0.0
1r5m-A,4325.0,0.28392,1082.0
1r6d-A,3372.0,0.25573,1184.0
1r6j-A,1265.0,0.24109,0.0
1r6w-A,3914.0,0.26177,1235.0
1r6x-A,3410.0,0.19571,637.0
1r75-A,1873.0,0.26266,772.0
1r7a-A,3683.0,0.19698,0.0
1r7j-A,1786.0,0.26942,1601.0
1r89-A,4864.0,0.19668,882.0
1r8e-A,5234.0,0.30145,2333.0
1r8g-B,4123.0,0.25498,0.0
1r9l-A,2729.0,0.19589,714.0
1r9w-A,2128.0,0.28679,0.0
1ra0-A,5095.0,0.28318,866.0
1rcw-B,2148.0,0.21293,435.0
1req-B,7186.0,0.26697,0.0
1rf6-C,3027.0,0.1941,332.0
1rfe-A,2165.0,0.22785,0.0
1rgx-B,2461.0,0.37978,0.0
1rh6-A,983.0,0.22045,0.0
1ri5-A,2770.0,0.21181,589.0
1ri6-A,2744.0,0.20857,0.0
1rif-A,3166.0,0.22925,916.0
1rj7-M,2023.0,0.26524,1131.0
1rjd-A,3548.0,0.23199,0.0
1rk6-A,3811.0,0.23243,688.0
1rk8-C,814.0,0.2636,0.0
1rki-A,1910.0,0.29635,1293.0
1rkq-B,3080.0,0.26204,1102.0
1rkt-B,2547.0,0.21323,1837.0
1rku-B,2394.0,0.23033,943.0
1rl0-A,2456.0,0.20696,411.0
1rl6-A,1816.0,0.1855,477.0
1rli-B,1891.0,0.21808,0.0
1rlz-A,5697.0,0.31657,1313.0
1rmg-A,4008.0,0.27428,566.0
1ro2-A,1777.0,0.15412,264.0
1ro5-A,2456.0,0.239,1149.0
1ro7-C,3203.0,0.27271,0.0
1roc-A,2427.0,0.27374,1689.0
1rp0-A,4748.0,0.336,2024.0
1rp3-F,2036.0,0.3594,0.0
1rsg-B,5158.0,0.22949,0.0
1rss-A,2181.0,0.23745,788.0
1rt8-A,4588.0,0.21223,1147.0
1rtt-A,2691.0,0.29913,700.0
1rtw-B,2308.0,0.22634,955.0
1ru4-A,3370.0,0.22238,0.0
1rut-X,2734.0,0.27583,0.0
1rv9-A,2431.0,0.236,499.0
1rwh-A,7496.0,0.27669,1719.0
1rwz-A,2494.0,0.20879,838.0
1rxd-C,1591.0,0.19769,0.0
1rxq-D,2106.0,0.217,0.0
1ry9-C,2796.0,0.35437,1589.0
1ryi-B,3845.0,0.2306,801.0
1ryl-B,1884.0,0.23179,0.0
1ryo-A,2910.0,0.20851,1352.0
1ryp-N,3803.0,0.30006,0.0
1ryq-A,907.0,0.21493,0.0
1rz3-A,2700.0,0.2613,0.0
1rz4-A,3172.0,0.27497,0.0
1rzh-M,10804.0,0.58155,9805.0
1s0p-B,1602.0,0.17409,364.0
1s12-D,1341.0,0.23836,1036.0
1s1d-A,2965.0,0.21079,958.0
1s21-A,1708.0,0.18622,0.0
1s29-A,1330.0,0.21369,0.0
1s2o-A,2137.0,0.18994,496.0
1s2w-A,3740.0,0.27283,1473.0
1s2x-A,2295.0,0.22312,534.0
1s3c-A,1635.0,0.21967,604.0
1s3l-A,1950.0,0.24939,588.0
1s4c-C,2167.0,0.27241,0.0
1s4k-B,2325.0,0.30408,0.0
1s5j-A,9462.0,0.26224,0.0
1s5u-F,2568.0,0.3323,1280.0
1s6c-B,1714.0,0.76347,0.0
1s7i-A,3412.0,0.3797,2722.0
1s7z-A,2116.0,0.2921,909.0
1s98-B,1581.0,0.25574,749.0
1s99-A,2774.0,0.26696,0.0
1s9r-A,3719.0,0.22627,914.0
1s9u-A,3568.0,0.32439,0.0
1sa3-B,2063.0,0.15548,328.0
1sau-A,1318.0,0.20636,563.0
1saz-A,4803.0,0.25432,1172.0
1sbx-A,2228.0,0.31496,949.0
1sby-B,3332.0,0.27592,1668.0
1scf-C,1685.0,0.26411,0.0
1sd4-B,2370.0,0.24955,1086.0
1sdi-A,2608.0,0.24256,679.0
1se8-A,2950.0,0.2309,0.0
1sed-C,2598.0,0.32778,1337.0
1sef-A,3300.0,0.26519,721.0
1sen-A,1309.0,0.20101,601.0
1sfp-A,1802.0,0.29609,1299.0
1sfs-A,2230.0,0.23385,1256.0
1sfu-A,1332.0,0.26752,0.0
1sg4-C,3392.0,0.29578,1336.0
1sg6-B,4193.0,0.25465,0.0
1sgm-A,2523.0,0.25925,680.0
1sh8-A,1942.0,0.21901,814.0
1shu-X,2024.0,0.2338,0.0
1sjw-A,1868.0,0.22088,838.0
1smx-B,1436.0,0.25986,0.0
1sn9-B,1337.0,0.57407,0.0
1sp3-A,4998.0,0.22604,2137.0
1sq9-A,3618.0,0.22237,799.0
1sqh-A,3057.0,0.21862,0.0
1sqs-B,3116.0,0.2568,581.0
1sqw-A,2663.0,0.25968,1384.0
1sr4-C,2682.0,0.28282,767.0
1sr8-A,3062.0,0.21586,1330.0
1ss4-A,3445.0,0.3454,2626.0
1stz-A,3908.0,0.21887,1093.0
1su1-A,2575.0,0.29271,786.0
1sum-B,3399.0,0.28859,1681.0
1svf-A,2780.0,0.49169,1629.0
1svm-A,4767.0,0.25432,0.0
1sw6-B,3486.0,0.28724,0.0
1sx5-B,2982.0,0.23786,0.0
1syx-B,1349.0,0.29779,0.0
1sz7-A,2810.0,0.31986,1819.0
1szh-B,2053.0,0.22962,636.0
1szw-A,4369.0,0.25758,0.0
1t01-B,951.0,0.39428,951.0
1t07-A,1352.0,0.23351,167.0
1t08-A,5501.0,0.24022,0.0
1t0b-B,2928.0,0.25709,662.0
1t0f-B,3962.0,0.27341,0.0
1t0i-B,2542.0,0.27645,0.0
1t0p-B,1588.0,0.29256,1132.0
1t1j-A,2337.0,0.33665,1948.0
1t1u-A,5851.0,0.2296,566.0
1t33-B,3469.0,0.28342,1175.0
1t3y-A,1570.0,0.221,267.0
1t4a-B,2129.0,0.3389,929.0
1t4w-A,2486.0,0.22772,740.0
1t61-E,4189.0,0.33392,0.0
1t6a-A,3896.0,0.37236,2203.0
1t6c-A,2467.0,0.16226,460.0
1t6l-A,2755.0,0.22054,620.0
1t6s-B,3722.0,0.32034,1424.0
1t6t-1,1140.0,0.17552,419.0
1t6u-E,1558.0,0.22632,413.0
1t77-C,4444.0,0.23763,1169.0
1t82-D,2338.0,0.31165,0.0
1t92-A,1863.0,0.26001,534.0
1t9i-B,1741.0,0.19562,582.0
1taf-A,1958.0,0.32688,1431.0
1taf-B,2021.0,0.35556,0.0
1tbf-A,3352.0,0.21599,0.0
1tc5-D,2822.0,0.28226,861.0
1te5-A,2824.0,0.24427,0.0
1tfz-A,3515.0,0.22189,0.0
1tg0-A,1166.0,0.259,529.0
1th7-J,1551.0,0.30418,1020.0
1tii-C,1464.0,0.39632,0.0
1tiq-A,2119.0,0.21215,406.0
1tjl-A,2251.0,0.22142,526.0
1tke-A,2474.0,0.22184,881.0
1tkj-A,2465.0,0.24044,266.0
1tp6-A,2046.0,0.28193,1295.0
1tq5-A,2454.0,0.23006,424.0
1tqg-A,1319.0,0.20746,1169.0
1tqy-F,3994.0,0.25654,2324.0
1ts9-A,2196.0,0.34447,0.0
1tt8-A,1703.0,0.2239,785.0
1tu1-A,2441.0,0.25627,822.0
1tu5-A,7468.0,0.27721,0.0
1tu9-A,2259.0,0.30445,1918.0
1tua-A,2598.0,0.23429,616.0
1tue-F,2094.0,0.21488,0.0
1tuh-A,1558.0,0.21507,1143.0
1tuv-A,2383.0,0.35106,1231.0
1tuw-A,2640.0,0.34925,2412.0
1tv8-A,3674.0,0.22485,1699.0
1tvf-A,3391.0,0.20548,1147.0
1tvg-A,1650.0,0.22997,760.0
1twd-A,3328.0,0.29193,869.0
1twf-B,16132.0,0.29371,0.0
1twf-F,2004.0,0.34169,0.0
1twf-H,2556.0,0.28234,0.0
1twf-I,2371.0,0.24325,1187.0
1twf-K,2956.0,0.33397,2468.0
1twf-L,1505.0,0.31198,0.0
1twu-A,2417.0,0.28082,1811.0
1txg-A,3279.0,0.22306,651.0
1txk-A,4272.0,0.18691,0.0
1ty4-D,1459.0,0.54706,0.0
1tzf-A,4281.0,0.32734,0.0
1tzp-B,2427.0,0.21033,351.0
1u02-A,3184.0,0.27871,665.0
1u07-B,1265.0,0.20295,1082.0
1u0m-A,3602.0,0.25293,1514.0
1u0s-A,1612.0,0.28977,1375.0
1u14-A,2440.0,0.2802,1184.0
1u19-A,8345.0,0.52376,7171.0
1u2h-A,1347.0,0.2299,581.0
1u2m-C,2088.0,0.20505,733.0
1u2w-A,2614.0,0.33483,0.0
1u2z-B,4580.0,0.2475,0.0
1u5f-A,1937.0,0.24343,0.0
1u5k-A,3215.0,0.25137,0.0
1u5u-B,3959.0,0.23347,0.0
1u60-C,3681.0,0.30024,1473.0
1u6t-A,1614.0,0.20276,419.0
1u7b-A,2382.0,0.18488,0.0
1u7g-A,8837.0,0.59645,0.0
1u7i-A,2739.0,0.34772,1025.0
1u7l-A,4815.0,0.24247,751.0
1u7p-D,1324.0,0.16402,200.0
1u7z-A,3003.0,0.25573,0.0
1u84-A,1509.0,0.296,1349.0
1u8s-A,2873.0,0.26636,0.0
1u8v-C,5990.0,0.2791,1425.0
1u8x-X,3448.0,0.18885,0.0
1u9k-A,1329.0,0.20724,0.0
1u9l-B,1115.0,0.24377,564.0
1u9p-A,636.0,0.1109,235.0
1ua4-A,3400.0,0.18815,666.0
1ua7-A,2472.0,0.1568,898.0
1uad-D,1080.0,0.20074,568.0
1ub9-A,1961.0,0.29,1748.0
1ucd-A,1533.0,0.17142,341.0
1ud9-B,2448.0,0.19675,0.0
1ueb-B,2224.0,0.21827,0.0
1uek-A,3139.0,0.25774,892.0
1uf5-A,3925.0,0.29359,1032.0
1ufh-A,2560.0,0.24126,0.0
1ufi-D,1772.0,0.41276,0.0
1ufo-E,2060.0,0.19106,0.0
1ugi-F,1282.0,0.23697,1246.0
1uh4-A,4902.0,0.22567,543.0
1uhv-D,5072.0,0.22776,0.0
1ui0-A,2011.0,0.20414,1340.0
1ui5-A,2671.0,0.24777,0.0
1uj2-A,2908.0,0.26814,1018.0
1uj8-A,910.0,0.18663,535.0
1ujc-A,2182.0,0.30142,536.0
1ukf-A,1745.0,0.20554,402.0
1ukk-B,2562.0,0.27769,0.0
1unn-D,1962.0,0.26517,656.0
1unq-A,1873.0,0.24884,1048.0
1uoy-A,503.0,0.13724,139.0
1upk-A,2956.0,0.17774,0.0
1ups-A,4064.0,0.23191,0.0
1upt-F,1701.0,0.33373,818.0
1urq-A,2382.0,0.43199,1106.0
1us0-A,2924.0,0.20857,1120.0
1us5-A,2633.0,0.2126,1309.0
1usc-B,3325.0,0.31086,1684.0
1usg-A,2850.0,0.1876,573.0
1usm-A,1152.0,0.24025,442.0
1usu-B,1482.0,0.19523,0.0
1ut7-B,2593.0,0.25969,0.0
1uty-A,3115.0,0.31408,2216.0
1uuj-C,2318.0,0.33879,2010.0
1uun-B,4121.0,0.36344,1347.0
1uuy-A,1958.0,0.24197,1104.0
1uv7-A,1012.0,0.2081,0.0
1uvj-B,5683.0,0.21674,700.0
1uvq-C,1368.0,0.52214,0.0
1uw4-A,1774.0,0.2837,0.0
1uw4-D,3635.0,0.26,1891.0
1uwc-B,2452.0,0.22397,585.0
1uwk-B,4835.0,0.24942,1425.0
1ux5-A,6443.0,0.24575,1676.0
1ux6-A,3168.0,0.21009,0.0
1uxo-A,1759.0,0.19822,362.0
1uz3-B,2054.0,0.28695,1026.0
1v05-A,1470.0,0.25133,0.0
1v0a-A,2348.0,0.2711,0.0
1v0w-A,4127.0,0.23126,1165.0
1v18-B,2988.0,0.53848,0.0
1v2x-A,2648.0,0.25388,1363.0
1v33-A,3056.0,0.19363,1020.0
1v4a-A,4500.0,0.24439,0.0
1v4e-B,3991.0,0.26321,1535.0
1v4p-C,2039.0,0.23873,647.0
1v5v-B,4736.0,0.26219,1207.0
1v6p-B,659.0,0.14899,297.0
1v6t-A,3068.0,0.26792,1587.0
1v70-A,2060.0,0.32467,1674.0
1v72-A,3741.0,0.24938,1122.0
1v74-A,946.0,0.14115,309.0
1v74-B,1614.0,0.29029,0.0
1v77-A,2473.0,0.24207,1451.0
1v7w-A,5713.0,0.21087,826.0
1v7z-A,3767.0,0.30105,1563.0
1v84-B,3141.0,0.24283,0.0
1v8d-A,3012.0,0.28555,0.0
1v8h-B,1380.0,0.20995,916.0
1v96-A,2751.0,0.31304,0.0
1v9f-A,2992.0,0.23131,720.0
1v9m-A,3606.0,0.24792,1260.0
1v9y-B,2162.0,0.31283,0.0
1vaj-A,2648.0,0.24946,1384.0
1vbk-B,3968.0,0.25539,0.0
1vch-E,2071.0,0.22718,0.0
1vct-A,3364.0,0.29561,1999.0
1vd6-A,2483.0,0.2478,1328.0
1vdw-A,2438.0,0.20972,0.0
1ve2-A,3370.0,0.2846,0.0
1ve4-A,2840.0,0.27193,1038.0
1vf7-L,3369.0,0.24374,0.0
1vg0-A,4983.0,0.22756,0.0
1vgj-A,2291.0,0.21595,418.0
1vgw-D,2823.0,0.24573,0.0
1vh4-B,3788.0,0.21666,0.0
1vh5-A,2114.0,0.26889,1492.0
1vh6-B,3279.0,0.3782,0.0
1vhn-A,2612.0,0.19348,723.0
1vhq-A,2870.0,0.29512,0.0
1vht-B,3189.0,0.26796,0.0
1vhz-A,3327.0,0.28262,1119.0
1vi0-A,2647.0,0.25104,1027.0
1vi4-A,1990.0,0.25187,434.0
1vi6-A,2549.0,0.28132,838.0
1vim-B,3219.0,0.29403,2435.0
1vjg-A,2257.0,0.22752,0.0
1vjl-B,2850.0,0.33632,0.0
1vjq-B,1245.0,0.25739,1041.0
1vju-B,3516.0,0.25061,0.0
1vjv-A,4000.0,0.21744,0.0
1vjx-A,1758.0,0.20639,0.0
1vk1-A,3582.0,0.3135,0.0
1vk3-A,5559.0,0.23564,0.0
1vk4-A,2941.0,0.23094,0.0
1vk6-A,4068.0,0.29224,0.0
1vke-E,2334.0,0.31951,0.0
1vkf-B,2307.0,0.25197,678.0
1vkh-A,2759.0,0.23817,0.0
1vki-A,2066.0,0.24136,0.0
1vkk-A,1669.0,0.2137,378.0
1vkw-A,2489.0,0.20669,0.0
1vky-B,2726.0,0.2008,0.0
1vl1-A,1727.0,0.16652,876.0
1vl4-A,4282.0,0.21749,0.0
1vl5-C,2602.0,0.25395,0.0
1vl7-A,2746.0,0.34231,0.0
1vlm-A,2216.0,0.22914,0.0
1vly-A,3411.0,0.24198,797.0
1vmb-A,1451.0,0.20681,751.0
1vmg-A,2850.0,0.44882,0.0
1vmh-A,2005.0,0.27606,0.0
1vp7-E,1888.0,0.35717,0.0
1vp8-A,2611.0,0.26276,1164.0
1vpb-A,4316.0,0.21371,0.0
1vpm-B,2023.0,0.26232,518.0
1vpq-A,2774.0,0.22796,655.0
1vpr-A,3598.0,0.24838,645.0
1vqo-1,725.0,0.14564,261.0
1vqo-2,917.0,0.17587,0.0
1vqo-3,1402.0,0.17729,285.0
1vqo-B,2628.0,0.1396,0.0
1vqo-E,1806.0,0.17305,552.0
1vqo-H,2038.0,0.21628,0.0
1vqo-M,1970.0,0.15644,844.0
1vqo-O,795.0,0.11875,374.0
1vqo-P,1704.0,0.15452,326.0
1vqo-Q,588.0,0.08622,230.0
1vqo-R,1368.0,0.15715,258.0
1vqo-U,744.0,0.18209,381.0
1vqo-W,1415.0,0.16757,405.0
1vqo-X,871.0,0.16524,433.0
1vqo-Z,1214.0,0.2092,526.0
1vqq-B,4704.0,0.1567,0.0
1vqr-C,3615.0,0.27024,848.0
1vqs-B,2565.0,0.35171,0.0
1vr3-A,2343.0,0.24033,416.0
1vr4-D,2235.0,0.32781,0.0
1vr7-B,2111.0,0.30962,0.0
1vr8-A,1627.0,0.22248,0.0
1vra-B,3245.0,0.28747,1029.0
1vsr-A,2184.0,0.27269,785.0
1vyb-A,1707.0,0.1398,751.0
1vyi-A,1717.0,0.25132,425.0
1vyk-A,1517.0,0.19989,526.0
1vz0-C,3236.0,0.24292,1530.0
1vzm-C,1792.0,0.61964,0.0
1vzy-B,3188.0,0.22047,660.0
1w07-A,8392.0,0.28265,0.0
1w0h-A,2174.0,0.21312,299.0
1w0n-A,1821.0,0.31462,713.0
1w0p-A,6341.0,0.21709,830.0
1w1h-C,1607.0,0.20209,342.0
1w23-A,3439.0,0.21387,1435.0
1w2f-B,2220.0,0.17574,0.0
1w2w-I,4014.0,0.33475,1327.0
1w2w-N,4246.0,0.33632,1735.0
1w4s-A,3495.0,0.36759,1320.0
1w53-A,2466.0,0.40039,2144.0
1w5q-B,4304.0,0.27975,0.0
1w5r-B,2691.0,0.22108,1583.0
1w66-A,2728.0,0.28179,2388.0
1w6k-A,6358.0,0.24945,1617.0
1w6s-C,4760.0,0.2256,0.0
1w6s-D,1855.0,0.27604,0.0
1w7c-A,8193.0,0.24525,0.0
1w8i-A,2652.0,0.29545,983.0
1w8s-F,2829.0,0.25027,1371.0
1w98-B,4292.0,0.32205,0.0
1wa5-C,9725.0,0.22289,0.0
1wb4-B,2628.0,0.22681,1312.0
1wb9-B,8977.0,0.2493,0.0
1wbh-C,2279.0,0.2326,487.0
1wc2-A,1547.0,0.19462,294.0
1wcv-1,2636.0,0.24756,0.0
1wcw-A,2648.0,0.21203,863.0
1wd3-A,3694.0,0.22449,713.0
