protein_id,f_value,model,avg_confidence
A0A5F9Z9Y6,F1,model_v4,94.08929648241207
A0A5F9ZGZ6,F1,model_v4,45.251464435146424
A0A5F9ZH02,F1,model_v4,70.74728571428571
A0A5F9ZH88,F1,model_v4,94.33698492462314
A0A5F9ZHI8,F1,model_v4,54.12896396396396
A0A5F9ZHS0,F1,model_v4,56.52288135593218
A0A5F9ZHS7,F1,model_v4,58.22785467128027
A0A5F9ZHU2,F1,model_v4,42.60768707482991
A0A5K1VDZ0,F1,model_v4,77.8475226586103
A0A5S8K742,F1,model_v4,82.10568345323736
A0A669KAW2,F1,model_v4,80.09809523809524
A0A669KB60,F1,model_v4,75.3875
A0A6I8PS25,F1,model_v4,81.3
A0A6I8PU40,F1,model_v4,43.08954248366015
A0A6Q8PFC9,F1,model_v4,58.457115384615385
A0A6Q8PFD8,F1,model_v4,48.93820512820513
A0A6Q8PFQ6,F1,model_v4,81.471875
A0A6Q8PGL7,F1,model_v4,37.77263565891474
A0A6Q8PGS0,F1,model_v4,62.497209302325565
A0A6Q8PGZ6,F1,model_v4,58.25945454545455
A0A6Q8PGZ7,F1,model_v4,87.25499999999998
A0A6Q8PHA8,F1,model_v4,80.579
A0A6Q8PHR7,F1,model_v4,58.95755555555555
A0A6Q8PHS2,F1,model_v4,58.502794117647056
A0A7E1QX52,F1,model_v4,50.057615384615374
A0A7I2V2S6,F1,model_v4,72.17152542372882
A0A7I2V3D3,F1,model_v4,90.27906336088157
A0A7I2V3R4,F1,model_v4,62.82321739130436
A0A7I2V4K3,F1,model_v4,74.4916923076923
A0A7I2V4U8,F1,model_v4,77.5844
A0A7I2V5U8,F1,model_v4,60.699170731707305
A0A7I2V6D3,F1,model_v4,82.98347826086956
A0AUZ9,F1,model_v4,49.85568389057739
A0AV02,F1,model_v4,69.49291316526609
A0AV96,F1,model_v4,62.94482293423279
A0AVF1,F1,model_v4,91.04406137184118
A0AVI2,F1,model_v4,75.01874574623247
A0AVI4,F1,model_v4,87.95320441988946
A0AVK6,F1,model_v4,52.774325259515486
A0AVT1,F1,model_v4,91.45648288973396
A0FGR8,F1,model_v4,73.27054288816505
A0FGR9,F1,model_v4,71.32939051918744
A0JD32,F1,model_v4,89.28025862068962
A0JD36,F1,model_v4,90.2849565217391
A0JD37,F1,model_v4,89.59858407079645
A0JLT2,F1,model_v4,65.63844262295085
A0JNW5,F1,model_v4,66.98920765027329
A0JP26,F1,model_v4,67.99132530120487
A0M8Q6,F1,model_v4,95.78726415094341
A0MZ66,F1,model_v4,71.60709984152147
A0N4X2,F1,model_v4,82.219
A0N4X5,F1,model_v4,86.77263157894735
A0N4Z3,F1,model_v4,88.73117647058824
A0N4Z7,F1,model_v4,83.23904761904762
A0N4Z8,F1,model_v4,84.1835
A0PG75,F1,model_v4,72.84287822878228
A0PJE2,F1,model_v4,95.36227129337539
A0PJK1,F1,model_v4,87.8504865771812
A0PJW6,F1,model_v4,75.68717821782175
A0PJW8,F1,model_v4,67.74233644859812
A0PJX0,F1,model_v4,90.11562162162166
A0PJX2,F1,model_v4,85.86032558139539
A0PJX4,F1,model_v4,67.3877731092437
A0PJX8,F1,model_v4,78.22166180758018
A0PJY2,F1,model_v4,55.87423157894735
A0PJZ0,F1,model_v4,81.23951515151515
A0PJZ3,F1,model_v4,83.08645598194136
A0PK00,F1,model_v4,90.34218289085545
A0PK05,F1,model_v4,58.01501818181823
A0PK11,F1,model_v4,91.53935344827585
A0ZSE6,F1,model_v4,78.03238938053101
A1A4F0,F1,model_v4,66.2408148148148
A1A4G5,F1,model_v4,63.76466292134837
A1A4S6,F1,model_v4,79.04174300254444
A1A4V9,F1,model_v4,73.56664652567977
A1A4Y4,F1,model_v4,83.92828729281769
A1A519,F1,model_v4,56.152787878787876
A1A580,F1,model_v4,55.63000000000002
A1A5B4,F1,model_v4,80.55377237851663
A1A5C7,F1,model_v4,72.11470845481048
A1A5D9,F1,model_v4,79.66218503937002
A1E959,F1,model_v4,44.26913978494624
A1IGU5,F1,model_v4,83.42800000000007
A1KXE4,F1,model_v4,50.514923076923104
A1KZ92,F1,model_v4,81.12190704032811
A1L020,F1,model_v4,64.1111730769231
A1L0T0,F1,model_v4,94.52954113924052
A1L157,F1,model_v4,87.58379446640318
A1L162,F1,model_v4,73.75333333333334
A1L167,F1,model_v4,90.88409937888203
A1L168,F1,model_v4,69.76959016393444
A1L170,F1,model_v4,56.4447794117647
A1L188,F1,model_v4,90.59418918918922
A1L190,F1,model_v4,92.24522727272728
A1L1A6,F1,model_v4,77.97395833333331
A1L390,F1,model_v4,54.537547169811255
A1L3X0,F1,model_v4,88.93345195729545
A1L3X4,F1,model_v4,69.21714285714283
A1L429,F1,model_v4,63.18863247863244
A1L443,F1,model_v4,50.84119047619045
A1L453,F1,model_v4,81.29230061349688
A1L4H1,F1,model_v4,52.54586776859512
A1L4K1,F1,model_v4,73.85025367156209
A1L4L8,F1,model_v4,72.23378531073446
A1L4Q6,F1,model_v4,34.034790419161666
A1X283,F1,model_v4,56.42798024149282
A1XBS5,F1,model_v4,85.29031141868504
A1YPR0,F1,model_v4,54.863344103392514
A1Z1Q3,F1,model_v4,71.63943529411763
A2A288,F1,model_v4,68.41796963946862
A2A2V5,F1,model_v4,63.11028037383177
A2A2Y4,F1,model_v4,74.76755443886098
A2A2Z9,F1,model_v4,71.77777448071215
A2A368,F1,model_v4,73.50444444444446
A2A3K4,F1,model_v4,69.83127320954905
A2A3L6,F1,model_v4,73.29778350515464
A2A3N6,F1,model_v4,66.41631090487228
A2AJT9,F1,model_v4,48.20298171589313
A2CJ06,F1,model_v4,69.96977508650527
A2IDD5,F1,model_v4,65.60785388127856
A2NJV5,F1,model_v4,90.63533333333326
A2PYH4,F1,model_v4,65.35855052264806
A2RRD8,F1,model_v4,70.0870137524558
A2RRH5,F1,model_v4,81.72221281741241
A2RRL7,F1,model_v4,69.57560747663553
A2RRP1,F1,model_v4,74.75115563053568
A2RTX5,F1,model_v4,86.76610972568581
A2RTY3,F1,model_v4,71.57950877192974
A2RU14,F1,model_v4,87.26904347826085
A2RU30,F1,model_v4,54.12261036468332
A2RU37,F1,model_v4,43.78661157024794
A2RU48,F1,model_v4,82.56355555555557
A2RU49,F1,model_v4,93.62785522788198
A2RU54,F1,model_v4,65.28384615384613
A2RU67,F1,model_v4,78.30980707395491
A2RUB1,F1,model_v4,46.50667016806719
A2RUB6,F1,model_v4,57.19282700421946
A2RUC4,F1,model_v4,95.67838095238102
A2RUG3,F1,model_v4,65.41709401709402
A2RUH7,F1,model_v4,84.72864406779652
A2RUQ5,F1,model_v4,34.981796407185634
A2RUR9,F1,model_v4,60.87550805886473
A2RUS2,F1,model_v4,80.98243739565952
A2RUT3,F1,model_v4,62.312075471698165
A2RUU4,F1,model_v4,78.72528925619837
A2VCK2,F1,model_v4,67.43647564469916
A2VDF0,F1,model_v4,96.74214285714288
A2VDJ0,F1,model_v4,53.038290863890445
A2VEC9,F1,model_v4,79.36118571428568
A2VEC9,F10,model_v4,62.72361428571435
A2VEC9,F11,model_v4,62.437278571428564
A2VEC9,F12,model_v4,62.70584999999997
A2VEC9,F13,model_v4,65.32752857142872
A2VEC9,F14,model_v4,65.89812142857156
A2VEC9,F15,model_v4,65.15077857142846
A2VEC9,F16,model_v4,65.56409999999994
A2VEC9,F17,model_v4,65.51767857142855
A2VEC9,F18,model_v4,66.44714285714294
A2VEC9,F19,model_v4,67.24412857142855
A2VEC9,F2,model_v4,79.04345714285725
A2VEC9,F20,model_v4,67.7035777777778
A2VEC9,F3,model_v4,77.12246428571436
A2VEC9,F4,model_v4,75.64879999999998
A2VEC9,F5,model_v4,71.37029285714273
A2VEC9,F6,model_v4,69.47222142857144
A2VEC9,F7,model_v4,63.95374999999995
A2VEC9,F8,model_v4,60.064635714285664
A2VEC9,F9,model_v4,63.754478571428635
A3KFT3,F1,model_v4,85.22445512820511
A3KMH1,F1,model_v4,78.7409186351706
A3KN74,F1,model_v4,83.28847222222223
A3KN83,F1,model_v4,67.52786791098352
A3QJZ6,F1,model_v4,82.89573804573801
A3QJZ7,F1,model_v4,83.86228033472804
A4D0S4,F1,model_v4,73.22657580919947
A4D0T2,F1,model_v4,72.15026086956523
A4D0T7,F1,model_v4,85.35542372881356
A4D0V7,F1,model_v4,72.7831384015595
A4D0Y5,F1,model_v4,34.62277777777778
A4D126,F1,model_v4,88.05119733924606
A4D161,F1,model_v4,84.933456375839
A4D1B5,F1,model_v4,80.5042037470726
A4D1E1,F1,model_v4,42.75847294292064
A4D1E9,F1,model_v4,80.23852713178292
A4D1F6,F1,model_v4,80.93615116279075
A4D1N5,F1,model_v4,40.366133333333316
A4D1P6,F1,model_v4,75.08480589022768
A4D1S0,F1,model_v4,59.01029339853289
A4D1S5,F1,model_v4,83.98723502304144
A4D1T9,F1,model_v4,81.29587234042557
A4D1U4,F1,model_v4,77.54720879120882
A4D1Z8,F1,model_v4,85.65743055555552
A4D250,F1,model_v4,29.143072625698327
A4D256,F1,model_v4,85.80928411633099
A4D263,F1,model_v4,55.5662100456621
A4D2B0,F1,model_v4,89.14718045112787
A4D2B8,F1,model_v4,51.89920454545457
A4D2G3,F1,model_v4,84.67306451612905
A4D2H0,F1,model_v4,68.44912483912489
A4D2P6,F1,model_v4,66.65351775392247
A4FU01,F1,model_v4,74.21091678420315
A4FU28,F1,model_v4,68.35003861003855
A4FU49,F1,model_v4,52.766937500000054
A4FU69,F1,model_v4,67.38171656686637
A4GXA9,F1,model_v4,80.13155672823217
A4IF30,F1,model_v4,66.8402879078695
A4QMS7,F1,model_v4,74.95782312925166
A4QN01,F1,model_v4,51.855937499999996
A4QPB2,F1,model_v4,85.18218253968249
A4QPH2,F1,model_v4,81.75153716216215
A4UGR9,F1,model_v4,48.0444714285715
A4UGR9,F10,model_v4,43.57443571428571
A4UGR9,F11,model_v4,44.74513100436682
A4UGR9,F2,model_v4,51.7939071428571
A4UGR9,F3,model_v4,50.425628571428646
A4UGR9,F4,model_v4,48.297414285714275
A4UGR9,F5,model_v4,48.5359357142857
A4UGR9,F6,model_v4,49.09160714285703
A4UGR9,F7,model_v4,46.45420714285713
A4UGR9,F8,model_v4,44.65170000000003
A4UGR9,F9,model_v4,45.176100000000005
A5A3E0,F1,model_v4,70.44349767441857
A5D6W6,F1,model_v4,85.62726027397264
A5D8T8,F1,model_v4,79.06748878923764
A5D8V6,F1,model_v4,68.20997183098585
A5D8V7,F1,model_v4,77.75500840336134
A5D8W1,F1,model_v4,85.07139213602547
A5LHX3,F1,model_v4,80.43576666666671
A5PKW4,F1,model_v4,55.182207031250016
A5PL33,F1,model_v4,42.06600970873788
A5PLK6,F1,model_v4,66.34321561338294
A5PLL1,F1,model_v4,56.22056420233461
A5PLL7,F1,model_v4,90.75918518518522
A5PLN7,F1,model_v4,49.79380336351878
A5PLN9,F1,model_v4,86.84438848920874
A5X5Y0,F1,model_v4,80.77622807017542
A5YKK6,F1,model_v4,74.5287205387206
A5YM69,F1,model_v4,44.725826446281
A5YM72,F1,model_v4,88.86678355501812
A6BM72,F1,model_v4,74.28000000000016
A6H8M9,F1,model_v4,78.69450507614211
A6H8Y1,F1,model_v4,37.097168445121966
A6H8Z2,F1,model_v4,63.64751243781096
A6NC05,F1,model_v4,45.45007246376811
A6NC42,F1,model_v4,87.9127586206897
A6NC51,F1,model_v4,92.83896995708153
A6NC57,F1,model_v4,75.16406761177738
A6NC62,F1,model_v4,49.1864864864865
A6NC78,F1,model_v4,65.7280696202532
A6NC86,F1,model_v4,90.63509803921566
A6NC97,F1,model_v4,85.25624309392263
A6NC98,F1,model_v4,69.09181571815718
A6NCC3,F1,model_v4,69.32319620253162
A6NCE7,F1,model_v4,91.89616000000001
A6NCF5,F1,model_v4,89.12459662288924
A6NCF6,F1,model_v4,73.9669208211144
A6NCI4,F1,model_v4,73.39428209459462
A6NCI5,F1,model_v4,46.662967032967025
A6NCI8,F1,model_v4,42.28826464208242
A6NCJ1,F1,model_v4,43.516267942583724
A6NCK2,F1,model_v4,88.5491479820627
A6NCL1,F1,model_v4,59.0419161676647
A6NCL2,F1,model_v4,83.89169811320757
A6NCL7,F1,model_v4,68.58619433198376
A6NCM1,F1,model_v4,81.93394865525674
A6NCN2,F1,model_v4,89.09176470588241
A6NCN8,F1,model_v4,64.75344262295081
A6NCQ9,F1,model_v4,61.800454545454514
A6NCS4,F1,model_v4,61.73800664451829
A6NCS6,F1,model_v4,64.59294915254243
A6NCV1,F1,model_v4,88.13548076923082
A6NCW0,F1,model_v4,67.90690566037742
A6NCW7,F1,model_v4,66.93443396226421
A6ND01,F1,model_v4,86.89228000000003
A6ND36,F1,model_v4,56.625941676792216
A6ND48,F1,model_v4,81.4186173633441
A6ND91,F1,model_v4,93.86671378091876
A6NDA9,F1,model_v4,77.60830909090906
A6NDB9,F1,model_v4,50.555988112927224
A6NDD5,F1,model_v4,55.69357142857146
A6NDE4,F1,model_v4,49.98828629032254
A6NDE8,F1,model_v4,63.4705128205128
A6NDG6,F1,model_v4,93.46691588785048
A6NDH6,F1,model_v4,88.43444089456875
A6NDI0,F1,model_v4,84.94466814159281
A6NDK9,F1,model_v4,72.96834054834052
A6NDL7,F1,model_v4,81.39365313653138
A6NDL8,F1,model_v4,85.91378205128206
A6NDN3,F1,model_v4,72.71958152958152
A6NDN8,F1,model_v4,75.27578431372552
A6NDP7,F1,model_v4,86.04664495114001
A6NDR6,F1,model_v4,61.7649270072993
A6NDS4,F1,model_v4,59.620236794171234
A6NDU8,F1,model_v4,85.74969387755097
A6NDV4,F1,model_v4,80.62033898305073
A6NDX4,F1,model_v4,45.58241935483873
A6NDX5,F1,model_v4,66.86170391061448
A6NDY0,F1,model_v4,66.34535971223018
A6NDY2,F1,model_v4,49.86327586206896
A6NDZ8,F1,model_v4,65.9175961538461
A6NE01,F1,model_v4,48.89985963419815
A6NE02,F1,model_v4,85.38353556485346
A6NE21,F1,model_v4,49.569008620689644
A6NE52,F1,model_v4,62.94974106041926
A6NE82,F1,model_v4,65.57168269230765
A6NEC2,F1,model_v4,88.45158995815888
A6NED2,F1,model_v4,86.87672872340423
A6NEE1,F1,model_v4,81.7992687747036
A6NEF3,F1,model_v4,74.57379790940767
A6NEH6,F1,model_v4,66.05949771689498
A6NEH8,F1,model_v4,48.033230769230805
A6NEK1,F1,model_v4,85.01114035087717
A6NEL2,F1,model_v4,54.03375788146278
A6NEL3,F1,model_v4,52.09751515151518
A6NEM1,F1,model_v4,72.48875
A6NEN9,F1,model_v4,82.5053005464481
A6NEQ0,F1,model_v4,50.07846774193539
A6NEQ2,F1,model_v4,55.326455399060976
A6NER0,F1,model_v4,59.50029143898
A6NER3,F1,model_v4,64.06820512820512
A6NES4,F1,model_v4,79.78725806451612
A6NET4,F1,model_v4,82.50015576323986
A6NEV1,F1,model_v4,57.63248120300749
A6NEW6,F1,model_v4,49.844094827586204
A6NEY3,F1,model_v4,80.00853131749457
A6NEY8,F1,model_v4,95.43934911242609
A6NF01,F1,model_v4,45.35834532374096
A6NF34,F1,model_v4,63.6384152139462
A6NF36,F1,model_v4,82.04450980392157
A6NF83,F1,model_v4,71.98278350515463
A6NF89,F1,model_v4,89.91611464968152
A6NFA0,F1,model_v4,50.17440828402365
A6NFA1,F1,model_v4,69.13572533849123
A6NFC5,F1,model_v4,80.50856502242158
A6NFC9,F1,model_v4,60.146000000000036
A6NFD8,F1,model_v4,65.17681818181816
A6NFE2,F1,model_v4,58.93542274052481
A6NFE3,F1,model_v4,83.55133858267715
A6NFF2,F1,model_v4,80.59000000000005
A6NFH5,F1,model_v4,92.44028571428571
A6NFI3,F1,model_v4,59.30809760956173
A6NFK2,F1,model_v4,59.37403225806452
A6NFN3,F1,model_v4,62.08064102564105
A6NFN9,F1,model_v4,74.638984063745
A6NFQ2,F1,model_v4,92.75947769314477
A6NFQ7,F1,model_v4,65.89507853403137
A6NFR6,F1,model_v4,51.849660056657214
A6NFT4,F1,model_v4,88.03340909090912
A6NFU0,F1,model_v4,82.84648910411619
A6NFU8,F1,model_v4,89.57954081632657
A6NFX1,F1,model_v4,78.670496031746
A6NFY4,F1,model_v4,80.25
A6NFY7,F1,model_v4,75.64182608695656
A6NFZ4,F1,model_v4,64.35295238095237
A6NG13,F1,model_v4,85.67566844919786
A6NGA9,F1,model_v4,73.35725274725277
A6NGB0,F1,model_v4,75.25734870317007
A6NGB7,F1,model_v4,68.41302405498281
A6NGB9,F1,model_v4,59.69997929606627
A6NGC4,F1,model_v4,86.43897727272724
A6NGD5,F1,model_v4,58.4150806451613
A6NGE4,F1,model_v4,74.04903333333336
A6NGE7,F1,model_v4,95.54514450867053
A6NGG3,F1,model_v4,50.80857142857142
A6NGG8,F1,model_v4,45.92078416149072
A6NGH7,F1,model_v4,71.77618461538465
A6NGH8,F1,model_v4,84.91619617224872
A6NGJ6,F1,model_v4,86.05677060133621
A6NGK3,F1,model_v4,64.93931034482756
A6NGN4,F1,model_v4,84.53600418410035
A6NGN9,F1,model_v4,83.85458333333335
A6NGQ2,F1,model_v4,82.68738255033558
A6NGR9,F1,model_v4,74.64826147426977
A6NGS2,F1,model_v4,78.60584615384617
A6NGU5,F1,model_v4,94.36216549295777
A6NGU7,F1,model_v4,58.09258064516131
A6NGW2,F1,model_v4,66.48737584650118
A6NGY1,F1,model_v4,59.48237588652487
A6NGY3,F1,model_v4,72.89792452830187
A6NGY5,F1,model_v4,86.50410658307204
A6NGZ8,F1,model_v4,67.4152525252525
A6NH00,F1,model_v4,88.5998076923077
A6NH11,F1,model_v4,82.67237113402065
A6NH13,F1,model_v4,48.10587837837839
A6NH21,F1,model_v4,71.08899613899614
A6NH52,F1,model_v4,79.530985915493
A6NH57,F1,model_v4,84.05530726256984
A6NHA9,F1,model_v4,88.99213592233005
A6NHC0,F1,model_v4,89.25391180654337
A6NHG4,F1,model_v4,72.57552238805975
A6NHG9,F1,model_v4,89.14848387096774
A6NHJ4,F1,model_v4,64.89493670886075
A6NHL2,F1,model_v4,91.20253363228699
A6NHM9,F1,model_v4,89.43056112224438
A6NHN0,F1,model_v4,59.14224318658282
A6NHN6,F1,model_v4,50.71954853273141
A6NHP3,F1,model_v4,60.75281094527362
A6NHQ2,F1,model_v4,75.77649700598802
A6NHQ4,F1,model_v4,57.87612137203166
A6NHR8,F1,model_v4,56.982241813602
A6NHR9,F1,model_v4,80.87753117206982
A6NHS1,F1,model_v4,66.503085106383
A6NHS7,F1,model_v4,62.40117647058824
A6NHT5,F1,model_v4,61.224145658263325
A6NHX0,F1,model_v4,88.47328267477208
A6NHY2,F1,model_v4,82.94437499999995
A6NHZ5,F1,model_v4,92.0167704280156
A6NI03,F1,model_v4,84.85639198218261
A6NI15,F1,model_v4,66.20528497409325
A6NI28,F1,model_v4,73.57449656750568
A6NI47,F1,model_v4,65.27883858267715
A6NI56,F1,model_v4,75.8294452773613
A6NI61,F1,model_v4,90.61266968325792
A6NI72,F1,model_v4,78.1299488491048
A6NI73,F1,model_v4,81.0750501672241
A6NI79,F1,model_v4,84.5431756756757
A6NI86,F1,model_v4,73.5909961685823
A6NI87,F1,model_v4,66.45933884297526
A6NIE6,F1,model_v4,74.21773529411766
A6NIE9,F1,model_v4,81.70600638977636
A6NIH7,F1,model_v4,79.17266932270917
A6NIJ5,F1,model_v4,49.76308189655172
A6NIJ9,F1,model_v4,89.57423076923071
A6NIK2,F1,model_v4,84.01421232876709
A6NIL9,F1,model_v4,81.25385321100921
A6NIM6,F1,model_v4,75.646597582038
A6NIN4,F1,model_v4,69.30305263157892
A6NIR3,F1,model_v4,62.4792274052479
A6NIU2,F1,model_v4,65.57027027027027
A6NIV6,F1,model_v4,90.02519642857142
A6NIX2,F1,model_v4,63.80213953488373
A6NIY4,F1,model_v4,59.465049751243825
A6NIZ1,F1,model_v4,91.24864130434784
A6NJ08,F1,model_v4,65.73749999999998
A6NJ46,F1,model_v4,63.25169811320754
A6NJ64,F1,model_v4,54.457556675063024
A6NJ69,F1,model_v4,47.17981132075473
A6NJ78,F1,model_v4,80.30737100737099
A6NJ88,F1,model_v4,46.12392857142859
A6NJB7,F1,model_v4,52.55713483146073
A6NJG2,F1,model_v4,65.6744761904762
A6NJG6,F1,model_v4,56.571714285714265
A6NJI1,F1,model_v4,64.8104347826087
A6NJI9,F1,model_v4,78.6368641114983
A6NJJ6,F1,model_v4,71.6940223463687
A6NJL1,F1,model_v4,58.96933333333332
A6NJQ4,F1,model_v4,49.71204741379312
A6NJR5,F1,model_v4,66.7008275862069
A6NJT0,F1,model_v4,57.618154425612076
A6NJU9,F1,model_v4,43.32830404217925
A6NJV1,F1,model_v4,80.67721393034823
A6NJW4,F1,model_v4,78.69098181818178
A6NJW9,F1,model_v4,82.06666666666666
A6NJY1,F1,model_v4,79.53734042553185
A6NJY4,F1,model_v4,84.25746835443039
A6NJZ3,F1,model_v4,89.00147435897442
A6NJZ7,F1,model_v4,57.56260524710192
A6NK02,F1,model_v4,85.75929487179486
A6NK06,F1,model_v4,95.11821205821207
A6NK44,F1,model_v4,89.34787499999999
A6NK53,F1,model_v4,51.737014925373195
A6NK58,F1,model_v4,93.56917748917746
A6NK59,F1,model_v4,86.9535093696762
A6NK75,F1,model_v4,73.88435314685324
A6NK89,F1,model_v4,71.20514792899408
A6NK97,F1,model_v4,86.38263063063073
A6NKB5,F1,model_v4,56.50147870846996
A6NKC0,F1,model_v4,50.360043103448255
A6NKC9,F1,model_v4,55.27337028824833
A6NKD2,F1,model_v4,74.12103896103899
A6NKD9,F1,model_v4,68.38011933174221
A6NKF1,F1,model_v4,83.36908415841586
A6NKF2,F1,model_v4,65.8280339805825
A6NKF7,F1,model_v4,66.35680981595094
A6NKG5,F1,model_v4,58.61418262150215
A6NKH3,F1,model_v4,94.01505376344083
A6NKK0,F1,model_v4,88.14932907348242
A6NKL6,F1,model_v4,49.61381642512075
A6NKN8,F1,model_v4,71.55867647058824
A6NKP2,F1,model_v4,86.35774881516585
A6NKQ9,F1,model_v4,72.79026737967916
A6NKT7,F1,model_v4,66.15215017064843
A6NKU9,F1,model_v4,49.035045537340636
A6NKW6,F1,model_v4,69.43025000000003
A6NKX1,F1,model_v4,33.582786885245895
A6NKX4,F1,model_v4,78.09053956834518
A6NL05,F1,model_v4,55.926792452830206
A6NL08,F1,model_v4,89.95820512820511
A6NL26,F1,model_v4,87.78582524271842
A6NL46,F1,model_v4,53.95602941176472
A6NL82,F1,model_v4,79.80037313432835
A6NL88,F1,model_v4,53.88249070631965
A6NL99,F1,model_v4,82.10383040935666
A6NLC5,F1,model_v4,53.22727999999998
A6NLC8,F1,model_v4,71.53459595959599
A6NLE4,F1,model_v4,63.75366279069768
A6NLF2,F1,model_v4,60.51152014652015
A6NLI5,F1,model_v4,84.37486666666658
A6NLJ0,F1,model_v4,59.802445054945075
A6NLP5,F1,model_v4,84.20396825396823
A6NLU0,F1,model_v4,90.61864111498258
A6NLU5,F1,model_v4,67.34238596491221
A6NLW8,F1,model_v4,75.36779411764704
A6NLX3,F1,model_v4,77.31805907172995
A6NLX4,F1,model_v4,62.51299319727889
A6NM03,F1,model_v4,87.14787974683541
A6NM10,F1,model_v4,76.84308474576265
A6NM11,F1,model_v4,41.89351764705883
A6NM28,F1,model_v4,72.53218749999999
A6NM36,F1,model_v4,89.17710963455144
A6NM43,F1,model_v4,84.03969479353681
A6NM45,F1,model_v4,85.24186363636363
A6NM62,F1,model_v4,44.699326383319836
A6NM66,F1,model_v4,39.727870370370375
A6NM76,F1,model_v4,89.88820512820516
A6NMA1,F1,model_v4,71.85882882882885
A6NMB1,F1,model_v4,82.56573804573803
A6NMB9,F1,model_v4,60.54667687595709
A6NMD0,F1,model_v4,54.897719298245605
A6NMD2,F1,model_v4,68.54583860759489
A6NMK7,F1,model_v4,84.84553072625697
A6NMK8,F1,model_v4,51.87809345794395
A6NML5,F1,model_v4,73.93345360824745
A6NMN3,F1,model_v4,61.897915194346346
A6NMS3,F1,model_v4,87.54514018691592
A6NMS7,F1,model_v4,41.721464705882404
A6NMT0,F1,model_v4,61.21991253644317
A6NMU1,F1,model_v4,83.85638157894739
A6NMX2,F1,model_v4,82.9337603305785
A6NMY6,F1,model_v4,94.20825958702062
A6NMZ2,F1,model_v4,80.78727891156464
A6NMZ5,F1,model_v4,82.61183279742762
A6NMZ7,F1,model_v4,75.11338930623072
A6NN06,F1,model_v4,54.539468085106364
A6NN14,F1,model_v4,69.45815495207646
A6NN73,F1,model_v4,67.80840871021768
A6NN90,F1,model_v4,51.18219931271474
A6NN92,F1,model_v4,83.75604878048777
A6NNA2,F1,model_v4,49.991608040201015
A6NNA5,F1,model_v4,66.19281368821292
A6NNB3,F1,model_v4,65.3424242424242
A6NNC1,F1,model_v4,43.36132664437013
A6NND4,F1,model_v4,89.43253125
A6NNE9,F1,model_v4,62.53718905472632
A6NNF4,F1,model_v4,71.11040650406501
A6NNH2,F1,model_v4,49.49877995642703
A6NNJ1,F1,model_v4,49.536314655172404
A6NNL0,F1,model_v4,45.749783599088836
A6NNL5,F1,model_v4,90.97165605095539
A6NNM3,F1,model_v4,57.95446003660763
A6NNM8,F1,model_v4,65.21658895705521
A6NNN8,F1,model_v4,84.06979310344816
A6NNP5,F1,model_v4,79.44196261682241
A6NNS2,F1,model_v4,87.06442307692308
A6NNT2,F1,model_v4,56.02885188431208
A6NNV3,F1,model_v4,62.47362179487178
A6NNW6,F1,model_v4,84.50520000000007
A6NNX1,F1,model_v4,90.10228260869563
A6NNY8,F1,model_v4,78.92648401826482
A6NNZ2,F1,model_v4,91.35103603603598
A6NP11,F1,model_v4,69.88165656565657
A6NP61,F1,model_v4,56.90595015576322
A6PVC2,F1,model_v4,69.25684705882358
A6PVI3,F1,model_v4,94.99496732026151
A6PVL3,F1,model_v4,60.00846774193552
A6PVS8,F1,model_v4,70.06713141025645
A6PVY3,F1,model_v4,63.312784810126615
A6QL63,F1,model_v4,72.40995471014486
A6QL64,F1,model_v4,49.26351436031324
A6XGL0,F1,model_v4,82.29929765886284
A7E2F4,F1,model_v4,66.19679873217112
A7E2S9,F1,model_v4,80.06751937984492
A7E2U8,F1,model_v4,72.87155339805827
A7E2V4,F1,model_v4,61.57140990745787
A7E2Y1,F1,model_v4,72.86144225920332
A7KAX9,F1,model_v4,42.91596070915193
A7MBM2,F1,model_v4,67.56174161313353
A7MCY6,F1,model_v4,64.27460162601628
A7MD48,F1,model_v4,46.81510638297872
A7XYQ1,F1,model_v4,52.01790378006864
A8CG34,F1,model_v4,43.19150528885276
A8K010,F1,model_v4,42.515161290322574
A8K0R7,F1,model_v4,49.214438964241715
A8K0S8,F1,model_v4,59.196173184357534
A8K0Z3,F1,model_v4,65.53589247311831
A8K2U0,F1,model_v4,80.94817744154051
A8K4G0,F1,model_v4,79.68781094527361
A8K554,F1,model_v4,45.08053846153845
A8K5M9,F1,model_v4,61.73931428571428
A8K7I4,F1,model_v4,88.14238512034997
A8K830,F1,model_v4,53.57798701298702
A8K855,F1,model_v4,80.95844197138311
A8K8P3,F1,model_v4,66.61074074074075
A8K8V0,F1,model_v4,62.75148148148145
A8K979,F1,model_v4,58.74028943560054
A8MPP1,F1,model_v4,79.08797133406823
A8MPS7,F1,model_v4,92.11504643962846
A8MPX8,F1,model_v4,71.10838095238084
A8MPY1,F1,model_v4,76.13586723768728
A8MQ03,F1,model_v4,55.433333333333316
A8MQ11,F1,model_v4,61.79597014925373
A8MQ14,F1,model_v4,71.0958440366971
A8MQ27,F1,model_v4,70.75736936936937
A8MQB3,F1,model_v4,40.95099547511312
A8MQT2,F1,model_v4,68.59021558872314
A8MRT5,F1,model_v4,44.18766990291274
A8MSI8,F1,model_v4,91.31179487179487
A8MT19,F1,model_v4,78.24862778730697
