,id,LHP
1210,Q9UKA8,1633
1211,Q12770,11557
1212,Q96FQ7,977
1213,P01718,3622
1214,Q9HA92,1063
1215,Q9Y4B4,1663
1216,Q9UPW5,1300
1217,Q8NI28,5127
1218,Q92616,1219
1219,Q01081,764
1220,P10826,739
1221,P78556,1788
1222,A6NM62,3136
1223,Q8IW45,1560
1224,Q6ZUJ8,2859
1225,Q96C45,1291
1226,Q8TDB6,2097
1227,Q13485,1963
1228,O95948,1582
1229,A2RRP1,4459
1230,O60269,2160
1231,P36639,759
1232,Q9NRF2,2135
1233,Q58FG1,2406
1234,P22894,1032
1235,Q8NGD0,7612
1236,A0A096LP01,3187
1237,Q96S06,8696
1238,O75116,2549
1239,P63162,1347
1240,Q7Z2Z2,1221
1241,Q9ULH1,2437
1242,Q14498,2040
1243,Q8IYM2,1068
1244,Q96M89,1893
1245,Q96JK4,1208
1246,A6NFQ7,2645
1247,P26358,1328
1248,A6NM76,7149
1249,Q13491,7449
1250,Q9NWY4,1535
1251,Q9BT17,1011
1252,Q92831,1442
1253,Q96T60,901
1254,P35442,2030
1255,A0A286YF46,1889
1256,Q9NYV4,2323
1257,Q8TC27,2222
1258,P20701,2564
1259,A6NC86,2045
1260,Q86X83,2205
1261,O75880,1406
1262,Q9H3R2,3368
1263,Q8NG27,3733
1264,A0A096LPG2,1176
1265,Q5RKV6,776
1266,Q92819,9031
1267,P22670,2176
1268,Q6ISS4,1063
1269,Q3B8N5,1384
1270,P27708,1178
1271,P17813,2270
1272,Q9NU63,2747
1273,A0A1B0GW54,2555
1274,Q96AZ6,664
1275,P20073,963
1276,Q96CC6,10079
1277,Q9UK80,734
1278,O60241,9083
1279,Q8TD55,1348
1280,P30260,3331
1281,A6NMA1,2710
1282,P35318,2498
1283,Q6NZY7,1979
1284,Q9BZJ8,8961
1285,Q5TC04,1625
1286,Q8NGF8,7636
1287,P15976,1219
1288,Q9H857,3474
1289,Q8N7M0,2304
1290,Q7L5D6,842
1291,P22102,1485
1292,Q3ZM63,1352
1293,P0DJH9,1361
1294,Q9NYW0,8661
1295,Q99958,1177
1296,Q8WVC6,4141
1297,Q96JH8,3174
1298,Q9NR11,3971
1299,P60331,1397
1300,P01903,2141
1301,Q9NWZ8,2739
1302,P58876,2057
1303,Q96DE0,916
1304,Q1X8D7,1581
1305,A0A6Q8PGZ6,1572
1306,Q9UBG3,1945
1307,Q9UK96,2269
1308,Q8TD43,11787
1309,O95976,2172
1310,Q5TC12,1480
1311,Q9HCY8,968
1312,P62256,499
1313,Q8N945,1908
1314,Q9H6L2,4046
1315,Q2TAL8,5989
1316,Q96TA1,1374
1317,Q9HA47,1287
1318,Q86V59,2238
1319,Q8N5T2,3304
1320,Q9H3R0,948
1321,Q9H841,9205
1322,O75882,2506
1323,Q9Y6W5,2381
1324,Q8WTZ4,4627
1325,Q9UGY1,1384
1326,A6NDK9,1202
1327,Q9NYV6,1943
1328,Q9UKM9,2387
1329,Q6UVK1,2978
1330,Q9NYW2,10214
1331,Q6P5Z2,1238
1332,Q9BSA4,8146
1333,Q9H1K0,1903
1334,Q8N5U6,1309
1335,Q9H3S4,1058
1336,Q8N7M2,3951
1337,Q8NG31,3524
1338,Q86X95,1170
1339,O75896,1715
1340,A0A0G2JPB7,1396
1341,O75128,1124
1342,Q96S38,2099
1343,Q6PID6,1140
1344,Q9NRD8,11538
1345,Q96D09,2288
1346,O60243,2391
1347,P51688,1702
1348,P83916,1264
1349,P12955,703
1350,Q8NGD2,8060
1351,Q86XN6,1665
1352,Q9Y496,2192
1353,A8MWD9,851
1354,P51878,1841
1355,Q96D21,3044
1356,Q8TDB4,1611
1357,Q13487,3602
1358,P49789,461
1359,Q99972,1352
1360,Q6UXD1,2588
1361,Q96T76,1480
1362,Q8NBZ0,2021
1363,W5XKT8,3129
1364,Q9H1I8,1014
1365,Q9UPX8,1321
1366,Q92833,955
1367,Q86V71,1747
1368,Q9H869,7305
1369,Q9UKN5,5622
1370,Q8TDC0,1774
1371,P61011,4457
1372,O60519,1326
1373,Q3SXY7,4588
1374,P78540,866
1375,Q99966,3114
1376,Q9UIV1,583
1377,Q9NRG4,1952
1378,E9PAV3,1302
1379,O95786,906
1380,Q15784,1887
1381,Q8IYM0,2487
1382,Q8TCE6,1388
1383,Q7L523,803
1384,Q58FF7,2471
1385,P35326,411
1386,P54727,1502
1387,B4DU55,2511
1388,P99999,698
1389,Q9H8M9,2930
1390,B3KS81,440
1391,Q86XA9,1842
1392,Q4VNC0,13319
1393,Q9UK55,1620
1394,O60294,670
1395,O00560,3759
1396,P0DJ07,2462
1397,Q02575,1948
1398,Q6P9B9,2243
1399,Q96M60,1856
1400,Q12766,2667
1401,O00206,3922
1402,Q9C0C2,1451
1403,Q6P5W5,8101
1404,Q13478,4966
1405,Q99755,954
1406,Q9UL33,643
1407,A0A0B4J235,1791
1408,Q5TZF3,706
1409,Q92600,694
1410,O75841,6050
1411,Q9Y4C2,1068
1412,Q7Z7J9,1230
1413,Q92614,1762
1414,Q8N7A1,2345
1415,Q9Y6Z2,574
1416,P25874,6772
1417,Q7Z5S9,8044
1418,H0YM25,2015
1419,Q9Y4B6,3683
1420,Q8N9L9,1911
1421,Q16514,1754
1422,Q9HA90,1935
1423,Q99999,3717
1424,P11509,2780
1425,O00212,914
1426,P0DJD8,1678
1427,Q12772,4562
1428,Q9C0B6,2290
1429,Q99741,665
1430,Q0VD83,2115
1431,Q8WTW3,3108
1432,Q8TD94,1958
1433,Q9UK41,1085
1434,Q8IUW3,1635
1435,Q6IA69,1908
1436,O00574,8867
1437,Q9Y3D0,672
1438,Q9BVS5,1086
1439,Q8NGJ9,8154
1440,P14317,1096
1441,A0A0G2JPN4,795
1442,H3BU77,1251
1443,Q9BZF9,3026
1444,Q76B58,2722
1445,Q9ULE4,1583
1446,P18505,5336
1447,O95989,1459
1448,Q13322,1413
1449,P61978,755
1450,Q9NRJ3,1642
1451,O95751,1379
1452,Q01726,8197
1453,O14529,3828
1454,Q7Z2W7,11706
1455,Q7Z5Q1,2300
1456,O15151,2818
1457,Q9Y333,1470
1458,Q6IQ16,1887
1459,Q15035,8967
1460,Q5GLZ8,1253
1461,P01732,2249
1462,Q9NUL5,465
1463,P48454,2358
1464,Q8TDN7,6512
1465,Q6ZR54,687
1466,Q13444,2877
1467,Q9NWT1,874
1468,A0A1B0GUW6,2848
1469,Q12982,2967
1470,Q15021,1470
1471,P0DJG4,1006
1472,Q9NWU5,850
1473,Q8WXA3,1275
1474,P07357,1542
1475,Q96C90,604
1476,Q12996,1398
1477,Q92628,1749
1478,O43303,2671
1479,O15145,1084
1480,Q9H672,1874
1481,Q9H6B9,3497
1482,Q9H114,1526
1483,P02549,1946
1484,Q07343,1669
1485,Q4V9L6,4342
1486,Q8TCI5,1208
1487,Q9ULD0,1120
1488,Q13336,8704
1489,P51677,8822
1490,Q14C87,2964
1491,P01040,939
1492,O00548,2521
1493,P83731,881
1494,P57789,10842
1495,O60733,2036
1496,Q6YL49,1608
1497,Q99594,846
1498,Q499Z4,1221
1499,Q9H1R2,1576
1500,Q9H3J6,1122
1501,Q63ZE4,8942
1502,Q6GQQ9,1069
1503,O43854,987
1504,Q9HD23,3407
1505,P24001,3659
1506,Q8IWZ6,1098
1507,Q7RTS9,1112
1508,P36405,408
1509,Q8IUB2,1981
1510,Q96AC6,6982
1511,Q8TAF8,4957
1512,P20273,2289
1513,P0C1H6,2306
1514,Q6ZRV2,1293
1515,Q8IUC6,2490
1516,P07814,1982
1517,Q86TA4,5802
1518,P13861,1731
1519,Q8N0S2,2003
1520,Q9BXJ8,6599
1521,Q6ZN32,3919
1522,P14868,1439
1523,Q9H3K2,7629
1524,Q86SG2,1696
1525,Q9Y6N7,1897
1526,Q629K1,3044
1527,Q13875,2130
1528,Q02978,6677
1529,P25445,2815
1530,A8MU10,1876
1531,P52815,1980
1532,Q96QD9,711
1533,Q2M2D7,4516
1534,P15586,1353
1535,Q8TDZ2,2252
1536,P28161,1048
1537,Q6ZWJ8,2364
1538,Q13685,1598
1539,Q9NY87,1130
1540,P30048,1532
1541,A8K830,1142
1542,P10398,3695
1543,P11086,910
1544,Q8IYT2,1016
1545,P21145,4790
1546,A2RRH5,2882
1547,Q9NPF2,2582
1548,O94856,2094
1549,Q9ULQ1,16236
1550,O43868,13762
1551,Q9BQ65,1303
1552,Q9Y694,8615
1553,P62068,1246
1554,Q6NVV7,2284
1555,P55808,3800
1556,Q96Q06,9346
1557,P02788,2084
1558,Q9HCC6,2416
1559,Q9Y680,1966
1560,Q93091,2096
1561,O14924,5846
1562,P0DMU7,570
1563,Q9NY93,894
1564,Q96MU6,1476
1565,Q6PL45,2101
1566,O94842,1584
1567,P48681,2304
1568,Q9NWA0,1227
1569,Q9UKV3,2044
1570,P07196,1763
1571,A6NFI3,1637
1572,Q5H8A4,12632
1573,Q6ZNE5,1706
1574,Q6NSI1,1214
1575,P14854,724
1576,Q2M2E3,7344
1577,Q9P1G2,774
1578,Q9UEU0,1972
1579,Q6ICB4,1707
1580,Q8WVV5,3220
1581,O60928,4342
1582,P16070,2039
1583,O00762,898
1584,O15409,1416
1585,O43897,1275
1586,Q9BVJ7,337
1587,O14717,948
1588,P02763,3029
1589,P23975,9308
1590,Q01518,1467
1591,Q5T619,1080
1592,D6RJB6,863
1593,P09622,2115
1594,Q4G0G5,2297
1595,Q96CW1,1972
1596,Q9NPH9,2414
1597,P51449,1003
1598,Q14667,26147
1599,Q9UBR2,1310
1600,Q6ZPB5,4007
1601,Q9UI43,1458
1602,P10415,1014
1603,P21810,1451
1604,P59773,1983
1605,Q99543,1206
1606,Q02763,2282
1607,P40222,1364
1608,P54257,3314
1609,Q9BSU1,1434
1610,Q9Y4Z0,1169
1611,Q96SR6,1498
1612,Q14129,1158
1613,O95235,3378
1614,P80748,1297
1615,Q6IS14,1453
1616,Q86SI9,4788
1617,O15353,1181
1618,Q9UPM9,871
1619,Q8N9V7,1611
1620,A0A7I2V3R4,3893
1621,Q9HAV5,2393
1622,Q9H8V3,1031
1623,Q9Y657,1571
1624,G3V0H7,10997
1625,Q01524,1460
1626,Q8IYX1,1522
1627,Q6X4W1,2402
1628,Q9NPJ1,789
1629,P19419,815
1630,Q96CU9,1696
1631,Q9NRR5,7059
1632,Q8IWU9,1406
1633,P08514,2661
1634,Q15545,1268
1635,A0A0A0MS03,1335
1636,P01242,1241
1637,Q8TAI7,752
1638,P46109,994
1639,P39905,1840
1640,P13646,1675
1641,Q49B96,424
1642,Q8NGQ3,8134
1643,A0A087WYE8,1698
1644,Q93052,1447
1645,Q7Z5H3,1017
1646,Q07627,2133
1647,O15347,883
1648,Q9UN19,543
1649,Q9UEW8,1258
1650,Q8WZA1,1768
1651,Q9NUU7,1110
1652,P18075,2269
1653,A2RUC4,2101
1654,Q9NWM3,1174
1655,Q6MZP7,2107
1656,Q8TDW5,1826
1657,O95221,7383
1658,Q15223,2550
1659,Q02818,1969
1660,Q9NZQ0,1300
1661,Q5JQF8,1270
1662,Q8N6S4,3630
1663,Q9HB31,2300
1664,Q5T9C9,1076
1665,Q07960,1302
1666,Q9P2T1,741
1667,Q9H0U6,684
1668,Q9Y5P3,2389
1669,Q86UG4,10553
1670,O43920,1748
1671,Q5H913,819
1672,Q8TBY8,2406
1673,P39656,2420
1674,Q0JRZ9,1616
1675,A0A0J9YXV3,1615
1676,Q9Y2W1,857
1677,P02818,1780
1678,Q9H5J0,3858
1679,P0CW20,2612
1680,O43934,9191
1681,Q5HYK3,2790
1682,Q8N6R0,1897
1683,Q6ZMY9,2739
1684,O76031,873
1685,Q4VC12,1766
1686,Q6ZTW0,2597
1687,P26010,1955
1688,P29323,2381
1689,Q13901,2717
1690,Q7Z4B0,3151
1691,P52961,1824
1692,Q16851,1632
1693,A0A5F9ZHS0,1120
1694,Q8NCE2,732
1695,O95382,2981
1696,P26038,1223
1697,P21757,2533
1698,P68431,2799
1699,Q05193,908
1700,P07948,1126
1701,P58294,1400
1702,Q8IXS6,1113
1703,Q9NSY2,1015
1704,Q9GZP8,843
1705,Q9Y2U9,1262
1706,Q460N5,932
1707,Q8NDC4,1247
1708,P05187,2274
1709,A0A0J9YVY3,1460
1710,Q7Z3D6,1174
1711,Q96P66,8548
1712,Q9BYN0,1504
1713,P0DP73,1377
1714,P13929,889
1715,O43908,2643
1716,Q7Z3E2,1691
1717,Q8NFZ4,2965
1718,Q14934,1287
1719,A6NNE9,7490
1720,Q96NJ6,822
1721,Q8IZJ6,2823
1722,Q96LR2,2712
1723,Q6A162,2305
1724,P26992,1989
1725,A1A4V9,2372
1726,B7Z1M9,2261
1727,Q6ZVL8,3211
1728,Q538Z0,1878
1729,Q96IL0,1938
1730,O95396,4649
1731,Q9UJQ7,1525
1732,Q9HB19,1518
1733,A8MT70,2125
1734,Q7Z309,839
1735,P14920,598
1736,Q2PPJ7,3483
1737,Q2M1Z3,2701
1738,Q92576,3389
1739,Q96RT6,2546
1740,Q6GYQ0,2388
1741,Q8ND90,2399
1742,P52746,2623
1743,Q9BY50,5066
1744,Q96PL2,1919
1745,A0A494C103,931
1746,Q16676,1525
1747,E5RHQ5,4833
1748,P19237,1558
1749,P50151,1515
1750,Q96N16,1598
1751,P16104,1987
1752,O00170,1113
1753,Q8IZ16,3886
1754,Q14061,1182
1755,O60684,880
1756,P49366,1529
1757,Q96BQ1,3216
1758,Q969I3,809
1759,P16662,4864
1760,P40424,1371
1761,A8MTL0,3114
1762,Q86UK7,1100
1763,Q86WS3,3463
1764,Q8N428,2032
1765,Q6IPX3,622
1766,Q8N1X5,668
1767,P14061,1612
1768,A0A0C4DH68,1658
1769,Q86WR7,1182
1770,A0A075B6N1,1277
1771,Q9NX18,760
1772,Q8IVP5,4614
1773,P17568,815
1774,O00602,1901
1775,Q96NE9,1216
1776,Q8WUH1,1284
1777,Q99437,7474
1778,Q8IZ02,1673
1779,P21964,3662
1780,Q96RU2,1464
1781,Q8N4F7,7586
1782,Q92562,2172
1783,Q9BY44,1771
1784,Q9UHD4,4103
1785,Q9H0Z9,800
1786,Q8N8Q3,2094
1787,Q49MG5,1108
1788,Q5TI25,1065
1789,P98073,2276
1790,Q6ZMW2,1783
1791,Q9HBI5,1558
1792,Q07021,925
1793,Q8N414,584
1794,O15541,1155
1795,P13726,2299
1796,O43707,1120
1797,P55773,1540
1798,Q5TGJ6,997
1799,P17540,832
1800,Q5SYB0,2702
1801,O95427,14556
1802,Q6PDA7,2318
1803,Q8IZF5,9409
1804,Q6ZV50,3053
1805,Q9NX24,423
1806,P26951,2511
1807,P48050,7788
1808,O95433,1128
1809,Q15431,1632
1810,A5D8T8,3465
1811,Q5VTQ0,2346
1812,Q9HBH1,1671
1813,O14893,1347
1814,Q5T751,388
1815,P55001,1720
1816,Q2M1V0,984
1817,Q9BY78,17338
1818,Q8NAP1,3508
1819,P62875,2039
1820,P48736,1050
1821,C9J6K1,1210
1822,Q15800,7868
1823,P83876,773
1824,Q9NSB8,1113
1825,A0A1B0GV22,1537
1826,Q8N831,2132
1827,Q2M3X9,2417
1828,P15814,989
1829,Q9H0M0,1546
1830,Q9Y5H5,2709
1831,Q8NH89,6855
1832,Q9NS73,2757
1833,Q12809,9767
1834,Q9NZI6,1697
1835,P01861,1260
1836,P0C7Q2,956
1837,P40197,2963
1838,Q9NS67,8495
1839,Q8TB45,888
1840,Q96EB6,1260
1841,Q9H0L4,2094
1842,Q9Y5I1,2856
1843,Q6IPM2,1710
1844,H3BQW9,1388
1845,Q6BDS2,12091
1846,Q8NHL6,2368
1847,Q8NA23,1494
1848,A6NE82,1456
1849,O95816,1129
1850,Q15814,686
1851,Q96BD0,12143
1852,O60337,26774
1853,Q8TE23,7492
1854,P19784,557
1855,Q3LI61,1544
1856,P63000,734
1857,O75074,2545
1858,Q9BYW2,1113
1859,Q6NUQ1,2398
1860,P12821,2631
1861,Q9NQY0,1955
1862,Q8IXK0,1829
1863,A8K0R7,3327
1864,P60509,11569
1865,Q96LK0,991
1866,P78346,1248
1867,Q8WW33,1522
1868,A0A0B4J1V1,1935
1869,Q03938,1625
1870,O95180,25495
1871,Q96KM6,3094
1872,Q8WWF8,1025
1873,Q8IV33,2350
1874,Q6UUV9,1898
1875,Q96IU2,852
1876,Q96B33,4673
1877,O60479,1674
1878,Q8WYK0,1218
1879,P33151,2598
1880,A4D1S0,2843
1881,Q9Y284,3624
1882,Q86W11,3172
1883,O75712,5797
1884,Q92953,7403
1885,P35520,1615
1886,Q9BU61,859
1887,A8MV72,1059
1888,Q92947,1846
1889,O00399,2396
1890,P61165,3590
1891,Q96IT6,1272
1892,Q8TED4,9585
1893,Q15828,1509
1894,Q9NQX4,3128
1895,P78352,1637
1896,Q8WW27,2630
1897,Q6V9R5,5117
1898,Q8NDZ6,10516
1899,Q9BYV6,1962
1900,A8MQ14,1328
1901,Q8N819,1222
1902,Q86YH6,3401
1903,A1L190,3330
1904,Q8NFB2,10479
1905,Q9BUM1,7900
1906,Q9Y2B0,1776
1907,P15169,2088
1908,Q8N3Y3,2102
1909,O95619,1387
1910,Q969Q5,1076
1911,Q6UW49,4342
1912,Q9UM47,3775
1913,O60486,2160
1914,Q8TB92,2372
1915,P08138,2785
1916,P46531,2417
1917,A6NIU2,998
1918,A0A1B0GXF2,1390
1919,Q96L14,1926
1920,Q9H0A3,6366
1921,Q75V66,13856
1922,O75935,3906
1923,Q5T5B0,481
1924,P62487,2501
1925,Q9H2Y7,2845
1926,Q96PT4,1871
1927,Q8N6G1,848
1928,Q3C1V0,6604
1929,P05408,1698
1930,Q9Y5E2,2306
1931,Q9UQP3,1588
1932,Q86Y22,2235
1933,Q8N158,1065
1934,Q9H2X3,2155
1935,Q8NF86,1611
1936,Q9NZD1,7808
1937,P19021,2074
1938,Q5JXX7,6688
1939,O00400,10510
1940,Q96BH3,1091
1941,Q14511,1502
1942,P04070,1618
1943,P42025,1576
1944,Q9BWT1,2220
1945,Q86UR5,1931
1946,Q6XYQ8,2723
1947,Q9Y2C4,923
1948,Q4VXF1,1808
1949,Q9BUL5,1791
1950,Q86WJ1,1997
1951,P80370,2492
1952,Q7Z692,2147
1953,O95625,2678
1954,P78385,2353
1955,A0A0B4J1Z2,1472
1956,Q9NZ32,4719
1957,P36954,1434
1958,Q68DX3,3066
1959,O43505,2997
1960,Q5VTH2,1013
1961,Q8N616,2575
1962,Q9H074,1249
1963,Q9Y247,1461
1964,Q8NH76,7485
1965,Q92990,1747
1966,Q8NCQ7,1751
1967,P23381,1389
1968,O75909,690
1969,Q6DKI2,984
1970,Q7Z4V5,692
1971,Q92748,3429
1972,Q96IY1,1407
1973,A6NEC2,1037
1974,P07237,1490
1975,Q53H12,1329
1976,P00558,485
1977,Q13530,11285
1978,P17024,1878
1979,Q96GT9,828
1980,Q0P670,2563
1981,Q9NTK1,1429
1982,Q96KA5,12019
1983,A0A1B0GVH6,1726
1984,P31785,2413
1985,Q96IX5,1968
1986,P17030,1219
1987,P31949,1993
1988,Q9NTJ5,4569
1989,P11441,1734
1990,O95157,3313
1991,Q15155,2216
1992,Q9NS98,2771
1993,P32298,927
1994,Q9Y253,1600
1995,Q9H706,1132
1996,Q8N8H1,1309
1997,P53672,453
1998,Q7Z4W1,1315
1999,O15031,2197
2000,Q2M3V2,1636
2001,Q86YD5,2365
2002,O43511,11211
2003,Q9H9H5,1494
2004,P43307,1982
2005,Q9Y535,2992
2006,Q7LDG7,1304
2007,O95631,1879
2008,Q15633,635
2009,Q6ZT52,1875
2010,Q13242,644
2011,P27695,498
2012,Q8N165,1201
2013,Q92985,1112
2014,Q9H707,2792
2015,P53673,595
2016,Q8NH63,7429
2017,Q9P0Z9,510
2018,Q9Y252,902
2019,Q5SRH9,2890
2020,O95156,2558
2021,Q15154,3924
2022,Q9NTJ4,2273
2023,P21583,2111
2024,Q5H9R4,3308
2025,Q6P4R8,2715
2026,P17031,2162
2027,Q99608,1688
2028,Q9NVR0,1622
2029,P31948,1223
2030,Q5GH70,9904
2031,P27694,2210
2032,P36941,2627
2033,Q13243,387
2034,Q9NQT6,1350
2035,Q8TBN0,2042
2036,Q6UW60,1834
2037,P01135,3576
2038,Q5JTN6,2004
2039,O95630,1204
2040,Q8NHC8,7570
2041,Q9Y534,712
2042,Q9H061,4306
2043,Q9H9H4,1838
2044,Q86UQ8,3860
2045,A7XYQ1,1412
2046,O43504,1550
2047,P07550,7191
2048,P36955,2230
2049,Q13257,1545
2050,Q969R8,1110
2051,O00429,1350
2052,P20851,2269
2053,A0A1B0GVH7,2949
2054,Q8IX29,3960
2055,P17025,1604
2056,O75908,11946
2057,P25929,8838
2058,P53667,2228
2059,P54108,1678
2060,P48509,6821
2061,Q8IX01,5972
2062,Q13519,1447
2063,Q6ZTC4,1360
2064,O60493,610
2065,Q8N159,1596
2066,O75920,2934
2067,Q9Y5E3,2648
2068,Q9BRJ2,1250
2069,Q3C1V1,1260
2070,Q5MJ07,782
2071,Q8N3X6,2842
2072,Q9Y508,1498
2073,P54646,1478
2074,Q9H7F0,11839
2075,A8MVM7,2930
2076,Q9Y2C5,10697
2077,Q969P0,4227
2078,Q8IVH2,1898
2079,Q6P3W2,1307
2080,O00401,1295
2081,Q969Q4,766
2082,P08887,3741
2083,P84103,464
2084,Q5BN46,977
2085,P80365,3061
2086,P54652,566
2087,Q9Y2B1,2021
2088,Q8N1A6,613
2089,O75934,2411
2090,Q86Y37,1004
2091,Q569K4,1167
2092,Q96RL1,2221
2093,Q96L15,1695
2094,Q8IX15,1956
2095,P17019,2168
2096,O60487,2636
2097,Q96B26,1030
2098,P01848,1964
2099,Q14289,2168
2100,O00398,7605
2101,Q9UHQ4,4392
2102,Q9Y291,893
2103,O75061,895
2104,Q9BYV7,2723
2105,A0A075B6Y9,484
2106,Q96E40,524
2107,P19961,1650
2108,Q9NQX5,2162
2109,P20138,2114
2110,A0A0B4J1V0,1618
2111,Q8WW32,1373
2112,P60508,10376
2113,P78347,1962
2114,Q8IZS5,1977
2115,Q96NS5,1013
2116,Q9H9E3,3288
2117,Q58EX2,2195
2118,Q9BYW3,1580
2119,P35247,1499
2120,Q3LI60,2894
2121,Q9Y5K8,1675
2122,Q92952,8379
2123,Q86W10,3308
2124,Q4LE39,1671
2125,Q9Y285,1455
2126,Q68CR7,4928
2127,Q8WYK1,2047
2128,Q12834,1398
2129,O60478,8749
2130,Q99807,2359
2131,Q8IV32,4162
2132,P21554,8137
2133,Q9Y5I0,2503
2134,Q9H920,7402
2135,Q5VT33,1440
2136,H3BMG3,1789
2137,P61158,922
2138,Q9NS66,7751
2139,Q9NXP7,2157
2140,P29120,3135
2141,Q96LI9,2827
2142,P60520,975
2143,O60336,2291
2144,O95817,933
2145,A8MTY0,1699
2146,Q01860,891
2147,Q9P289,2191
2148,Q6NUS8,2626
2149,Q8N1L1,4632
2150,P03905,8226
2151,P54849,4334
2152,Q5SNV9,3857
2153,Q8N3U1,2485
2154,B2RTY4,3070
2155,Q9BUA3,4771
2156,Q9GZK3,9579
2157,Q8IZP9,9440
2158,O95803,2818
2159,P01860,2022
2160,Q9NZI7,1613
2161,P50391,9730
2162,P22061,1411
2163,Q9Y5H4,2825
2164,Q8N4S7,7056
2165,Q96PX6,3173
2166,Q8NF50,2421
2167,Q5T750,1223
2168,A0A0C4DH55,1378
2169,O15554,8730
2170,Q9HBH0,982
2171,Q5J8M3,4163
2172,Q09019,1251
2173,Q9H9P2,2780
2174,P82980,984
2175,P48051,5437
2176,Q96I59,952
2177,Q8IVS8,1193
2178,P85037,1352
2179,Q8IZF4,9163
2180,Q53FP2,4086
2181,Q03252,1874
2182,O00159,3421
2183,P21781,2472
2184,A0A1B0GTI1,970
2185,Q6ZMV7,907
2186,Q9H2C8,8693
2187,P98066,1999
2188,Q11130,1932
2189,P24821,3025
2190,Q8N8P6,1895
2191,Q9BY79,2757
2192,O15232,1888
2193,Q9BRQ8,1715
2194,Q5T036,3145
2195,P55000,1736
2196,Q6ZMW3,1364
2197,Q9H511,976
2198,Q7Z4N2,12910
2199,O15226,1048
2200,P42568,1084
2201,Q6P387,1011
2202,Q13733,8576
2203,Q17RH7,510
2204,O60861,1462
2205,P48723,2273
2206,O95340,767
2207,Q15424,798
2208,Q9NQM4,1131
2209,Q9NX31,1769
2210,P27482,995
2211,P13727,1417
2212,A0A0C4DH41,1526
2213,Q07020,1012
2214,O15540,574
2215,Q7Z3H4,1342
2216,A8MXZ1,1292
2217,Q969H6,1346
2218,P19544,2330
2219,Q9UH36,1160
2220,P28799,2149
2221,P42226,1082
2222,P14060,3132
2223,A8MVU1,1253
2224,Q86WR6,617
2225,A0A0C4DH69,1648
2226,Q9H5F2,1218
2227,Q16663,1609
2228,Q96RU3,1298
2229,Q92563,1716
2230,Q9NXD2,2652
2231,A6NGA9,5702
2232,Q99436,2358
2233,Q6P4I2,1500
2234,O00165,4036
2235,Q96N03,1690
2236,A8K010,4598
2237,Q96EV2,857
2238,Q8WWQ0,2257
2239,Q9UDR5,1309
2240,P50150,1442
2241,Q8WUI4,2390
2242,Q6UWY5,3618
2243,Q9P2X3,842
2244,Q5XX13,3766
2245,P52747,2548
2246,P62684,1944
2247,Q8N4G2,1310
2248,Q6DN90,2410
2249,Q96RT7,3500
2250,Q8NHY6,1526
2251,O14662,1959
2252,Q9HBJ8,2544
2253,P40425,1804
2254,Q15418,1672
2255,Q13069,582
2256,Q6A163,1507
2257,Q96G42,1620
2258,Q8TBZ5,812
2259,Q969G9,2432
2260,Q9UF11,1149
2261,P13928,998
2262,Q9BWC9,1030
2263,Q8NFZ5,2223
2264,O43909,3033
2265,P0DP72,2351
2266,H3BQL2,1624
2267,Q00LT1,1559
2268,Q96PB8,2608
2269,Q9BW62,1224
2270,P14921,1343
2271,Q86U06,2603
2272,O95397,3893
2273,Q9NZS9,9131
2274,P61366,1789
2275,A6NEW6,1638
2276,Q3YBM2,6893
2277,P23141,2917
2278,Q16850,5619
2279,Q68J44,674
2280,A8MT65,3901
2281,Q96P67,7330
2282,Q6NUI6,2304
2283,P05186,1332
2284,Q68DL7,1771
2285,Q8NHV9,2651
2286,Q9Y2U8,4347
2287,Q9GZP9,6862
2288,O94923,2514
2289,P07949,2450
2290,P0CW21,949
2291,Q8NFY9,861
2292,Q86UF1,8644
2293,Q9H7R5,1788
2294,Q8N3L3,2096
2295,Q9BUX1,1287
2296,Q9GZR1,883
2297,P27469,3090
2298,P0C2W7,2052
2299,A6NNF4,1879
2300,Q8TBY9,3775
2301,P29322,2242
2302,Q6UWT2,2465
2303,Q9NZP5,8133
2304,P40394,1888
2305,Q96KW9,1603
2306,Q6P4E1,1969
2307,Q16878,702
2308,Q9Y5Q6,1847
2309,Q8N398,3850
2310,P52790,1143
2311,P52948,2722
2312,Q5UCC4,1924
2313,Q8N6R1,1959
2314,Q9Y5P2,3123
2315,Q5FWE3,9100
2316,Q9H2M3,985
2317,Q9P2T0,1888
2318,Q8N6S5,5255
2319,O76024,17810
2320,Q5SY85,1160
2321,A0A2R8YD15,518
2322,P37108,1117
2323,Q6P4D5,3764
2324,P09958,2287
2325,A8K979,1263
2326,P30101,1441
2327,Q969E1,1841
2328,Q3SY17,6778
2329,O43921,1416
2330,A0A590UJ96,2502
2331,O14879,1405
2332,Q5VZR2,3677
2333,Q9BUY5,2456
2334,Q8NGQ2,8344
2335,Q9HAW0,1281
2336,P13647,2513
2337,Q9UND3,3317
2338,P0C645,6939
2339,P46108,1251
2340,Q99218,2182
2341,O94880,2223
2342,A0A0A0MS02,1800
2343,Q8IUL8,1450
2344,Q8IYY4,3596
2345,Q15544,1655
2346,Q9UKZ1,2066
2347,Q8TDW4,5886
2348,P48643,944
2349,P18074,1439
2350,Q8WZA0,825
2351,Q9NUU6,2988
2352,P35858,2111
